customer_id,first_name,last_name,city,country,signup_date
1270,Aurélie,Lévy,Becker,France,2025-10-01
1271,Benjamin,Bodin,Baron,France,2024-01-02
1272,Clémence,Dumont,Sainte François,France,2025-09-22
1273,Marcelle,Tanguy,Saint Henriette,France,2026-01-13
1274,Margaux,Peltier,Bertrand,France,2023-09-30
1275,Bernard,Mahe,Saint Dominique,France,2023-07-31
1276,Christophe,Bruneau,Hamon-la-Forêt,France,2024-03-03
1277,Adrienne,Baudry,PerezBourg,France,2026-05-10
1278,Danielle,Rolland,Lefort-sur-Mer,France,2023-09-23
1279,Zacharie,Costa,Guilbert-la-Forêt,France,2024-11-20
1280,Hortense,Fabre,Georgesdan,France,2024-12-10
1281,Richard,Guillet,Saint Isabellenec,France,2024-03-24
1282,Daniel,Verdier,Saint Franck,France,2023-08-19
1283,Valérie,Loiseau,Lejeune,France,2025-03-23
1284,Laurence,Jean,Vallet,France,2025-03-24
1285,Bernadette,Poulain,Lévêque-les-Bains,France,2024-02-22
1286,Françoise,Delaunay,Pascal-sur-Delaunay,France,2025-08-31
1287,Lorraine,Royer,DupontVille,France,2024-01-19
1288,Richard,Dupuy,Normand-la-Forêt,France,2024-08-08
1289,Arthur,Joseph,Potier,France,2025-03-02
1290,Alain,Weber,Léger-sur-Mer,France,2024-09-21
1291,Margot,Morel,Sainte Aimé,France,2026-01-15
1292,Rémy,Fleury,Jacob,France,2025-12-07
1293,Michèle,Chrétien,Lecomte,France,2025-03-29
1294,Alexandre,Mahe,Marie-sur-Peron,France,2024-09-21
1295,Emmanuel,Cousin,Sainte Josette,France,2024-09-14
1296,Augustin,Morvan,Saint Monique,France,2023-08-26
1297,Nathalie,Didier,Saint Sylvieboeuf,France,2023-09-23
1298,Denis,Duhamel,Étienne-sur-Becker,France,2025-12-03
1299,Marcelle,Lacroix,Vallée,France,2024-06-28
1300,Julie,Couturier,Étienne-la-Forêt,France,2024-06-17
1301,Noël,Weber,Dufour-sur-Gallet,France,2025-12-20
1302,Marianne,Andre,CarreBourg,France,2024-09-27
1303,Patricia,Collet,ChauveauVille,France,2026-04-30
1304,Andrée,Blanchard,Leclerc-sur-Guyot,France,2025-07-08
1305,Susan,Lopez,RivièreBourg,France,2024-02-23
1306,Audrey,Bonneau,MichaudVille,France,2024-01-04
1307,Agnès,Thierry,Sainte Nath,France,2025-03-05
1308,Geneviève,Delmas,Jacquotdan,France,2025-10-03
1309,Hélène,Letellier,Martins,France,2024-04-03
1310,Anaïs,Bertin,Navarro,France,2024-02-26
1311,Élise,Gaudin,Gérard,France,2024-04-23
1312,Laure,Millet,LegrosBourg,France,2025-07-28
1313,Maryse,Weber,FleuryBourg,France,2024-04-16
1314,Alix,Thomas,Sainte Madeleine,France,2024-06-14
1315,Alexandrie,Hamon,Saint Auguste,France,2026-04-01
1316,Audrey,Adam,Saint Anne,France,2023-12-04
1317,Gilbert,Durand,Saint Marc,France,2024-05-17
1318,Édouard,Marty,Thierry-sur-Torres,France,2024-08-26
1319,Jeannine,Jacob,Joubert-sur-Gautier,France,2023-06-14
1320,Roger,Bodin,LeducBourg,France,2024-07-18
1321,Rémy,Boulanger,Saint Jules,France,2023-09-08
1322,Yves,Robert,Saint Philippine,France,2023-08-23
1323,Odette,Joseph,Saint Marie,France,2024-07-10
1324,Jeanne,Dufour,Saint Arnaude,France,2025-10-11
1325,Arnaude,Pelletier,Saint Catherine,France,2025-10-30
1326,Alexandria,Peltier,Mauricedan,France,2023-08-04
1327,Capucine,Blot,Schmitt-sur-Ruiz,France,2026-04-21
1328,Laure,Lenoir,Sainte Pauline,France,2024-08-31
1329,Susanne,Roche,Sainte Raymond-les-Bains,France,2025-03-26
1330,Antoine,Rodriguez,Loiseau-sur-Charles,France,2026-04-15
1331,Olivier,Jourdan,Blanchard-sur-Charpentier,France,2025-02-19
1332,Alphonse,Merle,De Sousa-sur-Mer,France,2024-02-05
1333,Jacqueline,Pires,Sainte Lucieboeuf,France,2025-07-18
1334,Marc,Gaillard,Paris-la-Forêt,France,2025-09-11
1335,Agathe,Thierry,Vallet,France,2023-12-04
1336,Eugène,Prévost,Vidal,France,2024-11-08
1337,Raymond,Rémy,Sainte Édouard,France,2025-11-15
1338,David,Colas,Sainte Andrée-la-Forêt,France,2024-05-16
1339,Michelle,Besson,Perrot-sur-Robin,France,2026-01-10
1340,Gilles,Fouquet,Dupuydan,France,2024-09-24
1341,André,Guichard,Saint Renéboeuf,France,2023-12-16
1342,Agnès,Langlois,Bailly,France,2025-11-07
1343,Laure,Perrot,Saint Claire-les-Bains,France,2024-10-01
1344,Laurent,Fouquet,MartinezVille,France,2026-06-03
1345,Honoré,Valette,Saint Marguerite,France,2024-08-23
1346,Adélaïde,Jacob,Roger-sur-Henry,France,2026-05-05
1347,Laurence,Delattre,Royboeuf,France,2024-01-05
1348,Élodie,Hoareau,Lévêquenec,France,2024-02-01
1349,Anastasie,Poirier,Saint Laurence,France,2024-05-16
1350,Bernadette,Baudry,Philippe,France,2025-03-28
1351,Nath,Potier,Pierre-sur-Bailly,France,2023-07-02
1352,Simone,Lefebvre,Camusboeuf,France,2024-02-23
1353,Henri,Pons,Grondinboeuf,France,2023-09-29
1354,Noël,Raymond,Mendès,France,2024-09-12
1355,Agathe,Rodrigues,Boulanger,France,2025-04-02
1356,Martine,Wagner,Bernard,France,2024-01-02
1357,Juliette,Carpentier,Letellier,France,2025-01-17
1358,Jérôme,Merle,Saint Zacharienec,France,2024-07-17
1359,Gérard,Simon,Sainte Benjamin,France,2026-06-02
1360,Margaux,Rossi,Sainte Patricia-les-Bains,France,2023-06-23
1361,Colette,Cordier,Saint Nath-sur-Mer,France,2024-10-04
1362,Joséphine,Mathieu,De Sousaboeuf,France,2024-03-06
1363,Matthieu,Charpentier,Bouvet-sur-Mer,France,2024-02-01
1364,André,Gillet,Hamon,France,2024-03-20
1365,Luce,Boucher,Gilles,France,2024-08-03
1366,Joséphine,Marion,PonsBourg,France,2023-07-04
1367,Thérèse,Dubois,Guicharddan,France,2024-11-20
1368,Charles,Thibault,Sainte Marthe,France,2025-03-25
1369,Stéphane,Tanguy,Joly,France,2024-05-04
1370,Geneviève,Aubry,Duhamel-sur-Fleury,France,2025-02-28
1371,Alphonse,Teixeira,Sainte Arthurboeuf,France,2023-12-29
1372,Adélaïde,Aubry,Letellier,France,2026-01-11
1373,Gabrielle,Bourdon,Mariondan,France,2026-05-16
1374,Zacharie,Morel,LaporteBourg,France,2024-05-05
1375,Honoré,Bousquet,Rocher,France,2025-10-15
1376,Paulette,Didier,Leclercq-les-Bains,France,2026-04-26
1377,Édith,Couturier,Courtois-sur-Mer,France,2026-05-15
1378,Stéphane,Meyer,Allard,France,2023-11-17
1379,Hortense,Gosselin,CarpentierVille,France,2024-10-31
1380,Guillaume,Le Gall,Toussaint-sur-Perrot,France,2024-07-23
1381,William,Rivière,HoareauBourg,France,2023-12-05
1382,Noël,Descamps,Weiss,France,2024-01-03
1383,Alexandria,Martinez,Jourdan-sur-Mer,France,2025-04-12
1384,Antoine,Hamel,Joubert-sur-Arnaud,France,2024-04-05
1385,Caroline,Chevallier,Masse,France,2024-03-25
1386,Valentine,Leclerc,Richard,France,2024-06-26
1387,Antoinette,Samson,Lacroix-sur-Chrétien,France,2024-01-08
1388,Frédéric,Muller,GayVille,France,2025-04-10
1389,Timothée,Guillaume,DescampsBourg,France,2023-07-02
1390,Georges,Jean,Leconte-sur-Vaillant,France,2024-02-28
1391,Juliette,Lejeune,CouturierBourg,France,2024-11-13
1392,Lucas,Payet,BlanchetVille,France,2024-01-31
1393,Guillaume,Hoarau,Sainte Adrienne-les-Bains,France,2024-05-14
1394,Victor,Marion,Lemoine-sur-Hamel,France,2024-02-14
1395,Susan,Le Roux,Saint Laurenec,France,2024-01-06
1396,Nathalie,Boulanger,Martin,France,2024-03-14
1397,Adélaïde,Dupré,Lemaire-sur-Germain,France,2024-10-03
1398,Martin,Goncalves,Lebon-sur-Mer,France,2026-06-03
1399,Thibault,Garnier,Saint Marcelle,France,2024-07-25
1400,Isaac,Guyot,Cousin,France,2026-02-03
1401,Charlotte,Giraud,Lacroixdan,France,2023-12-05
1402,Isaac,Giraud,Parent-sur-Mer,France,2024-03-16
1403,Madeleine,Gallet,Meyerdan,France,2025-01-05
1404,Margot,Valentin,Courtois,France,2025-01-23
1405,Gilbert,Aubert,Gautier,France,2026-01-05
1406,Michel,Bigot,Huet,France,2023-10-08
1407,Emmanuel,Dumont,Michel-les-Bains,France,2025-10-04
1408,Joséphine,Ferreira,NicolasBourg,France,2025-06-12
1409,Louise,Jean,Gaudin,France,2026-06-03
1410,Dominique,Jacob,Saint Louis,France,2025-05-03
1411,Christophe,Blot,Lemoine-la-Forêt,France,2023-09-27
1412,Victoire,Gérard,Saint Océane,France,2026-04-27
1413,Juliette,Ollivier,Bernard,France,2024-05-05
1414,Agathe,Gomes,Blanchetboeuf,France,2024-04-28
1415,Victor,Grondin,Vidal,France,2025-05-23
1416,Patrick,Maillard,GuichardBourg,France,2026-05-26
1417,Joséphine,Charrier,Ramosdan,France,2025-07-19
1418,Claire,Le Roux,Saint Roger,France,2026-06-02
1419,Théophile,Berger,Labbé,France,2024-03-26
1420,Amélie,Bonnet,Teixeiraboeuf,France,2023-08-21
1421,Aurélie,Peron,Sainte Margaret,France,2025-03-29
1422,Aimée,Lefebvre,Sainte Isaac,France,2023-07-21
1423,Daniel,Barre,Martel-la-Forêt,France,2024-01-31
1424,Joseph,Hoareau,Sainte Corinne,France,2023-12-21
1425,Julie,Grégoire,De Sousa-sur-Gomes,France,2024-04-29
1426,Valérie,Devaux,Sainte VictorVille,France,2024-03-21
1427,Isabelle,Morel,Chrétiendan,France,2026-01-13
1428,Marine,Hamel,Briand,France,2025-10-02
1429,Lucas,Fontaine,LaurentVille,France,2025-09-27
1430,Vincent,Rousseau,DumontBourg,France,2024-02-01
1431,Roger,Valette,Saint Gilles-les-Bains,France,2023-12-25
1432,Raymond,Techer,Roger,France,2023-06-09
1433,Nathalie,Baron,Saint Gabriel,France,2026-03-17
1434,Cécile,Lemonnier,Saint Nathalie,France,2023-07-24
1435,Rémy,Robin,Saint Alexandrie,France,2024-04-25
1436,Thomas,Robert,Dos SantosBourg,France,2025-10-18
1437,Renée,Gay,Saint Lucas-la-Forêt,France,2026-04-07
1438,Jeanne,Laporte,Lebon,France,2023-06-28
1439,Olivie,Brunel,Brunel,France,2025-09-13
1440,Alexandrie,Chauvin,Diaz-sur-Grenier,France,2025-10-28
1441,Patricia,Bourgeois,Perrier,France,2025-07-03
1442,Aimé,Rousset,Mariedan,France,2023-10-18
1443,Roland,Sanchez,Sainte Emmanuelnec,France,2023-08-26
1444,Alexandrie,Laroche,PeltierVille,France,2025-03-14
1445,André,Hoareau,Blanchet-la-Forêt,France,2023-08-16
1446,Lucie,Baudry,Gauthier,France,2024-08-23
1447,Luc,Maillet,Martins-sur-Dias,France,2024-11-03
1448,Luce,Diallo,Sainte Nathnec,France,2026-05-17
1449,Martin,Brunel,Fouquet,France,2024-06-01
1450,Jeanne,Dijoux,Laporte,France,2024-12-26
1451,Jacques,Valette,Sainte Lucas,France,2025-10-10
1452,Thierry,Bigot,Colas,France,2025-08-15
1453,Marianne,Tessier,Barbier,France,2024-03-16
1454,Hortense,Lacroix,Traore-sur-Bailly,France,2023-09-16
1455,Madeleine,Gros,Le Goffnec,France,2025-06-16
1456,Margaud,Hernandez,BarreBourg,France,2023-06-13
1457,Amélie,Moreno,Saint David,France,2024-05-21
1458,Victor,Techer,Pichonnec,France,2025-11-19
1459,Théophile,Collet,Menardboeuf,France,2024-08-30
1460,Denise,Rolland,Sainte Antoineboeuf,France,2024-02-02
1461,Bernadette,Camus,Antoine-sur-Benoit,France,2026-05-17
1462,Agathe,Chevallier,GirardVille,France,2024-03-10
1463,Madeleine,Fabre,Humbert,France,2023-07-06
1464,Sophie,Ruiz,Baron,France,2025-07-08
1465,André,Charrier,Richard,France,2025-04-01
1466,Margot,Delannoy,Coste-les-Bains,France,2024-03-22
1467,Hugues,Pelletier,Saint Corinne,France,2025-06-03
1468,Zoé,Pons,Allain,France,2025-08-01
1469,Céline,Morel,Grégoire,France,2024-11-02
1470,Michelle,Munoz,Baron-sur-Mer,France,2023-06-11
1471,Sophie,Blot,Pasquier-sur-Mer,France,2025-12-12
1472,Émilie,Gérard,Lombard,France,2025-12-04
1473,Michèle,Boutin,Menard,France,2024-12-23
1474,Océane,Gimenez,Payetboeuf,France,2024-05-26
1475,Anastasie,Leclercq,AubertBourg,France,2025-03-14
1476,Benjamin,Laine,Le Gallboeuf,France,2026-04-28
1477,Inès,Pasquier,Vallet-la-Forêt,France,2024-07-02
1478,André,Marion,MilletVille,France,2024-02-03
1479,Antoine,Dubois,Bouchet,France,2025-02-11
1480,Julien,Berger,Saint MarineVille,France,2023-12-28
1481,Brigitte,Marin,CollinVille,France,2023-08-20
1482,Alix,Pottier,Sainte AmélieBourg,France,2023-08-24
1483,Raymond,Martin,Gaudinboeuf,France,2024-09-07
1484,Arnaude,Imbert,Sainte Suzanne-sur-Mer,France,2025-11-19
1485,William,Carre,Mahe-sur-Mer,France,2026-04-24
1486,Aimé,Robert,PierreBourg,France,2026-03-31
1487,Julie,Duval,Langloisnec,France,2025-02-05
1488,Roger,Guérin,Monnierdan,France,2024-05-07
1489,Colette,Torres,Guibert,France,2023-12-07
1490,Lucie,Bigot,Vincent,France,2023-07-07
1491,Jeannine,Jacques,Lefebvrenec,France,2025-11-13
1492,Daniel,Ollivier,Pinto,France,2025-09-07
1493,Aimé,Menard,Delahaye,France,2025-09-02
1494,Christelle,Gérard,Sainte Laurence,France,2025-04-02
1495,Joséphine,Laporte,Payet-les-Bains,France,2025-07-04
1496,Théodore,Lévêque,Pages,France,2026-01-24
1497,Adrienne,Rivière,Legrandnec,France,2026-06-02
1498,Danielle,Bouvet,Ribeiro,France,2023-11-06
1499,Adrienne,Vaillant,Da Costa-sur-Bègue,France,2023-07-13
1500,Rémy,Pineau,Da Silva,France,2024-09-24
1501,Geneviève,Morin,Labbé,France,2024-08-30
1502,Bernard,Diaz,Saint Margot,France,2025-07-24
1503,Zacharie,Besnard,Guillaume,France,2023-09-21
1504,Danielle,Gillet,Durand-sur-Lesage,France,2023-06-12
1505,Inès,De Sousa,Carre,France,2025-12-19
1506,Léon,Thomas,Charrier,France,2023-06-28
1507,Eugène,Dupré,Sainte Jacquesboeuf,France,2024-12-22
1508,Jean,Chauvin,Gaudinnec,France,2024-05-19
1509,Constance,David,LejeuneBourg,France,2026-05-04
1510,Christophe,Samson,Lecomte-sur-Muller,France,2025-03-16
1511,Julie,Gilles,Moreno,France,2024-01-20
1512,Tristan,Bernier,Morvan,France,2025-02-01
1513,Sébastien,Chevallier,Malletnec,France,2026-01-15
1514,Zoé,Blanchet,Sanchez,France,2024-08-12
1515,Anaïs,Maurice,Texier-sur-Mallet,France,2025-06-28
1516,Jules,Mercier,Rossi-sur-Boulanger,France,2024-12-19
1517,René,Clément,Adam-sur-Morin,France,2026-01-11
1518,Eugène,Dumont,Leduc-sur-Mer,France,2024-02-28
1519,Adèle,Ledoux,De Sousa,France,2025-01-30
1520,Jérôme,Germain,Georges,France,2025-05-26
1521,Alexandria,Leblanc,Sainte GuillaumeBourg,France,2024-05-07
1522,Diane,Marty,Coulon,France,2023-06-08
1523,Océane,Roger,Da CostaBourg,France,2025-12-24
1524,Valentine,Techer,Alves,France,2025-12-24
1525,Laurent,Pasquier,Webernec,France,2024-07-21
1526,André,Robert,Diasdan,France,2024-04-22
1527,Élisabeth,Pierre,Traore,France,2024-01-20
1528,Claude,Bonneau,Moulin,France,2024-10-05
1529,Michèle,Bouvier,Chrétien,France,2025-06-29
1530,Jeannine,Fournier,Sainte Monique,France,2023-09-06
1531,Aimée,Barthelemy,GomesBourg,France,2025-08-26
1532,Josette,Launay,Lemoine-sur-Bonneau,France,2024-04-10
1533,Thibault,Paul,VerdierBourg,France,2023-07-30
1534,Yves,Camus,Guyon,France,2026-03-12
1535,William,Guyot,Evrardboeuf,France,2025-10-14
1536,Marie,Bonnin,Rodriguez-sur-Mer,France,2023-09-29
1537,Juliette,Thibault,Peronboeuf,France,2025-11-17
1538,Christophe,Lopez,Ollivier,France,2025-05-12
1539,Stéphane,Renaud,Saint Frédérique,France,2025-10-22
1540,Alphonse,Lejeune,Lesage,France,2026-03-02
1541,Alfred,Charpentier,Renardnec,France,2023-06-10
1542,Rémy,Lefebvre,LecomteBourg,France,2024-11-21
1543,Augustin,Chevalier,Chauveau-sur-Salmon,France,2025-04-09
1544,Arthur,David,Sainte Alain,France,2023-06-28
1545,Camille,Raynaud,Gaillardboeuf,France,2023-12-28
1546,Bernard,Legendre,Leroy,France,2023-09-22
1547,Théophile,Chauvin,Gilles,France,2026-02-20
1548,Martin,Marchand,Sainte Anastasie,France,2024-08-10
1549,Michèle,Albert,Marie-sur-Mer,France,2024-06-11
1550,Alexandrie,Texier,Boyer,France,2026-04-25
1551,Laure,Martel,Saint Hortense,France,2025-09-24
1552,Richard,Laine,Henry,France,2024-05-02
1553,Antoinette,Gillet,Leleu-sur-Martin,France,2025-02-05
1554,Alexandria,Bruneau,Morvanboeuf,France,2023-06-05
1555,Élise,Guillot,Carlier,France,2023-06-22
1556,Rémy,Daniel,Briand-sur-Benoit,France,2024-06-04
1557,Sylvie,Baudry,Noëlnec,France,2024-05-07
1558,Théophile,Lagarde,Mendèsnec,France,2025-08-24
1559,Célina,Faivre,Sainte Nathalie-les-Bains,France,2023-09-24
1560,Odette,Nguyen,Dos Santosdan,France,2026-04-10
1561,Patricia,Godard,Vallet,France,2026-04-04
1562,Anne,Bertin,Boutin-la-Forêt,France,2026-04-08
1563,Michel,Gros,Moreno-la-Forêt,France,2023-08-14
1564,Martine,Schmitt,Perret,France,2025-08-08
1565,Marc,Richard,Sainte Julien-la-Forêt,France,2025-05-05
1566,Michèle,Étienne,Guérin-sur-Mer,France,2026-05-10
1567,Gérard,Marques,Grenier,France,2025-02-05
1568,Roger,Boulay,Pierre-sur-Hubert,France,2025-06-02
1569,Margaux,Bouchet,Marteldan,France,2024-09-25
1570,Valentine,Texier,Guibert-sur-Da Silva,France,2025-02-25
1571,Océane,Moreno,François,France,2023-09-12
1572,Chantal,Dumas,Raymond-sur-Gaillard,France,2023-09-05
1573,Emmanuel,Pons,Perez,France,2026-02-09
1574,Élisabeth,Ramos,Saint Luce,France,2025-10-01
1575,Gilles,Ferreira,Weiss-les-Bains,France,2025-07-08
1576,Laure,Thomas,Juliennec,France,2023-09-17
1577,Alice,Martineau,Gilles,France,2026-02-09
1578,Marcelle,Bertin,Fontaine,France,2023-08-08
1579,Andrée,Clément,Grondin-les-Bains,France,2025-12-03
1580,Marguerite,Baudry,Sanchez-sur-Sauvage,France,2024-03-28
1581,Hortense,Rodrigues,Sainte Nathalie-la-Forêt,France,2026-01-03
1582,Michelle,Hardy,Richard,France,2025-08-05
1583,Émilie,Verdier,Guichard-sur-Maurice,France,2024-05-28
1584,Raymond,Barbe,Sainte Bertrand,France,2025-08-10
1585,Benoît,Raymond,Dumas,France,2024-03-05
1586,Joseph,Ollivier,Lebreton,France,2023-08-31
1587,Marcel,Pottier,Couturier,France,2026-05-26
1588,Adrienne,Ferrand,Bodin,France,2024-08-15
1589,Alfred,Seguin,Lecomte,France,2023-06-21
1590,Renée,Bertrand,Duhamel,France,2024-12-31
1591,Anastasie,Joubert,Saint GillesBourg,France,2026-04-24
1592,Jacqueline,Fischer,Raymond-sur-Bonnin,France,2025-08-21
1593,Alice,Hamel,DurandVille,France,2026-05-05
1594,Georges,Chevallier,Dos Santosdan,France,2025-03-28
1595,Cécile,Couturier,Durand,France,2024-02-20
1596,Yves,Cohen,LefortVille,France,2024-12-16
1597,Adrienne,Mendès,Devaux-la-Forêt,France,2026-02-25
1598,Xavier,Bruneau,Lebrun,France,2023-08-20
1599,Hortense,Jacquot,Jacques,France,2025-04-07
1600,Victor,Godard,Thierry,France,2023-12-29
1601,Philippe,Hoareau,Costa-les-Bains,France,2025-08-20
1602,Sylvie,Étienne,Weiss,France,2025-08-22
1603,Nath,Roux,GaudinVille,France,2025-03-11
1604,Marthe,Gimenez,DuhamelVille,France,2023-10-09
1605,Lucy,Mendès,Sainte AlphonseVille,France,2025-11-23
1606,Adrien,Boutin,Boucher,France,2023-10-23
1607,Monique,Seguin,Pascal,France,2024-09-06
1608,Marine,Dias,Boulanger,France,2025-10-12
1609,Jacques,Baron,Bourgeois,France,2023-09-26
1610,Marcelle,Robin,Vidal,France,2025-04-18
1611,Matthieu,Lefèvre,Saint Zoé-les-Bains,France,2026-01-21
1612,Diane,Peltier,Saint Lucy,France,2024-01-09
1613,Olivier,Pinto,Bodinnec,France,2026-04-22
1614,Simone,Bigot,Lefort,France,2025-05-27
1615,Paul,Rousset,Gaillard-sur-Renard,France,2024-10-12
1616,Gilbert,Le Gall,Faivreboeuf,France,2025-04-12
1617,Guy,Maillot,Vallet,France,2025-09-12
1618,Matthieu,Coulon,Delattreboeuf,France,2026-04-02
1619,Victoire,Boucher,Robin,France,2026-03-29
1620,Laetitia,Rossi,Sainte ThérèseVille,France,2024-05-24
1621,Agnès,Laporte,Pintodan,France,2023-09-27
1622,Philippe,Weber,LemoineVille,France,2026-04-27
1623,Pauline,Delattre,Courtois,France,2026-03-24
1624,Odette,Ramos,Garniernec,France,2026-03-08
1625,Brigitte,Joseph,Adam,France,2025-03-14
1626,Adrienne,Jourdan,Ollivier,France,2025-06-20
1627,Valentine,Lévêque,Torres,France,2025-12-29
1628,Nathalie,Potier,Techer-sur-Hamon,France,2023-10-13
1629,Guillaume,Diaz,Sainte Martine-sur-Mer,France,2026-03-04
1630,Michelle,Riou,Hernandez,France,2024-01-25
1631,Michèle,Delaunay,Sainte Émilie,France,2025-06-10
1632,Élodie,Joly,Richard,France,2024-10-31
1633,Roger,Roche,Vallée,France,2025-02-12
1634,Agnès,Dupuy,Sainte PierreBourg,France,2024-03-25
1635,Jeannine,Rousseau,Cordier,France,2025-06-15
1636,Victoire,Poirier,Rousset,France,2026-03-15
1637,Matthieu,Couturier,Saint Élise-la-Forêt,France,2024-02-18
1638,Augustin,Navarro,Rocher,France,2026-03-20
1639,Renée,Texier,Allain-sur-Mer,France,2024-05-02
1640,Adèle,Vidal,DumasBourg,France,2023-10-18
1641,Étienne,Lemonnier,Torres,France,2025-05-20
1642,Théophile,Martineau,Valletdan,France,2026-01-22
1643,Claire,Guibert,Bazin,France,2024-02-28
1644,Margaud,Antoine,Lemonnier,France,2024-10-07
1645,Joseph,Launay,Saint Michelle-la-Forêt,France,2025-06-19
1646,Grégoire,Gomes,Dijoux,France,2023-11-19
1647,Alfred,Michel,Dupré-sur-Mer,France,2025-08-17
1648,Marianne,Lévy,Grosnec,France,2024-03-10
1649,Alexandria,Munoz,Dos Santos,France,2024-11-26
1650,Margot,Laine,Hamel,France,2024-06-09
1651,Gérard,Courtois,Lefèvre-sur-Ollivier,France,2024-07-05
1652,Olivie,Millet,FernandesVille,France,2026-03-05
1653,Jacqueline,Maréchal,Launaynec,France,2024-09-10
1654,Jeanne,Lacroix,Denis,France,2023-08-22
1655,Océane,Couturier,Martineau-sur-Mer,France,2024-08-27
1656,Guillaume,Lévêque,Lecomte-sur-Marchal,France,2025-11-14
1657,Thierry,Clerc,Paul-la-Forêt,France,2025-03-18
1658,Martin,Gay,Saint Michel,France,2023-11-02
1659,Marcel,Albert,Robertboeuf,France,2023-12-22
1660,Olivie,Bonneau,Perrier-sur-Regnier,France,2023-10-25
1661,Joseph,Legendre,Sainte Arnaude,France,2024-04-19
1662,Frédéric,Philippe,Morin-sur-Masse,France,2025-03-07
1663,Anaïs,Couturier,Giraudnec,France,2025-07-29
1664,Élise,Lebrun,Regnier,France,2025-04-24
1665,Adélaïde,Jacob,Labbé,France,2023-08-19
1666,Marc,Traore,Grondin-la-Forêt,France,2025-02-09
1667,Roger,Lecoq,Vincent-sur-Navarro,France,2024-04-11
1668,Jacques,Le Roux,Leclerc,France,2024-10-16
1669,Émilie,Masson,Blotdan,France,2023-10-25
1670,Bernadette,Rousset,Sainte Lucedan,France,2024-03-26
1671,Martin,Legendre,PierreVille,France,2024-01-02
1672,Alexandre,Sauvage,De Sousaboeuf,France,2025-09-17
1673,Alice,Picard,Laine,France,2024-08-23
1674,Daniel,Normand,LegrosVille,France,2023-12-09
1675,Jacques,Gautier,Coulonboeuf,France,2026-05-04
1676,Michel,Blin,Hamel,France,2023-10-14
1677,Olivier,Marques,Hubert,France,2025-06-09
1678,Nathalie,Adam,Boutin,France,2023-11-14
1679,Océane,Lévy,Sainte Théophile,France,2023-12-03
1680,Marguerite,Joseph,RuizBourg,France,2024-04-16
1681,Susanne,Techer,Ruiz,France,2025-07-02
1682,Gabrielle,Lefort,Lucas-la-Forêt,France,2024-06-09
1683,Noël,Gillet,Saint Margaret,France,2023-07-11
1684,Clémence,Morvan,Lenoir-les-Bains,France,2025-12-06
1685,Camille,Carpentier,Saint WilliamVille,France,2026-04-09
1686,Joseph,Neveu,Gosselin-sur-Meyer,France,2025-01-14
1687,Martine,Deschamps,Rémyboeuf,France,2025-12-24
1688,Agnès,Bigot,Sainte René-la-Forêt,France,2023-11-18
1689,Josette,Fabre,Boulanger-les-Bains,France,2024-11-29
1690,Nicole,Besnard,Martinnec,France,2025-03-29
1691,Marie,Rémy,RibeiroVille,France,2025-02-09
1692,Christophe,Roche,LeclercqBourg,France,2025-09-06
1693,Astrid,Fleury,Chevalier,France,2024-08-25
1694,Tristan,Clerc,Besson,France,2023-06-26
1695,Juliette,Leleu,Jacquot,France,2023-06-24
1696,Eugène,Dupuis,Lesage-les-Bains,France,2023-08-22
1697,Alphonse,Germain,Letellier,France,2026-04-08
1698,Christelle,Voisin,Saint Laetitia-la-Forêt,France,2026-04-16
1699,Henriette,Martin,Lemonnier,France,2024-05-23
1700,Lucie,Lambert,Poirier,France,2023-10-01
1701,Hortense,Leleu,Sainte Agnès,France,2023-08-21
1702,Maggie,Laroche,Ruiznec,France,2023-09-22
1703,Martin,Durand,Lamynec,France,2023-07-06
1704,Sabine,Bourdon,Chauveaudan,France,2023-12-18
1705,Éric,Carlier,Faure,France,2024-11-13
1706,Jean,Courtois,Rodrigues,France,2026-02-13
1707,Thierry,Robin,Charles-la-Forêt,France,2026-04-01
1708,Louise,Bonnin,Lecomte-la-Forêt,France,2023-07-09
1709,Lucy,Grenier,Guillet,France,2025-07-06
1710,Frédérique,Lambert,Camus,France,2025-01-08
1711,Antoine,Briand,Perret,France,2025-07-17
1712,Denis,Blin,Dumont,France,2023-10-30
1713,Honoré,Guilbert,Martinez-la-Forêt,France,2024-06-27
1714,Valentine,Bonnet,Lecomteboeuf,France,2024-06-17
1715,Louise,Adam,Salmon,France,2025-04-09
1716,Sylvie,Hamon,Sainte AdélaïdeBourg,France,2023-06-10
1717,Adrien,Gallet,Richard,France,2025-01-08
1718,Jacqueline,Rousset,Sainte Margot,France,2025-03-26
1719,Jeanne,Aubry,RollandBourg,France,2023-11-16
1720,Richard,Pages,Perez-la-Forêt,France,2024-04-17
1721,Cécile,Raynaud,Sainte Margotnec,France,2023-12-31
1722,Gérard,Legros,Samsondan,France,2024-10-23
1723,Lucas,Briand,Richard,France,2025-07-01
1724,Corinne,Carpentier,Saint Manonboeuf,France,2025-09-17
1725,Emmanuel,Nicolas,Cousin,France,2024-12-26
1726,Arnaude,Didier,Royerdan,France,2023-10-22
1727,Alexandre,Guyon,Laineboeuf,France,2024-07-30
1728,Grégoire,Launay,Bernier,France,2025-12-03
1729,Marie,Blot,Saint Roger,France,2023-08-31
1730,Monique,Boulanger,Fournier,France,2023-07-12
